trial_index,trial_id,model,scenario_index,profile_id,baseline,prompt_order,repetition,raw_output,parsed_choice
17949,google/gemma-3n-e4b-it|527|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,527,esteem_5,False,options_first,1,C,C
17950,google/gemma-3n-e4b-it|527|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,527,esteem_5,False,scenario_first,2,C,C
17951,google/gemma-3n-e4b-it|527|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,527,esteem_5,False,options_first,2,C,C
17952,google/gemma-3n-e4b-it|528|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,528,esteem_5,False,scenario_first,0,B,B
17953,google/gemma-3n-e4b-it|528|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,528,esteem_5,False,options_first,0,B,B
17954,google/gemma-3n-e4b-it|528|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,528,esteem_5,False,scenario_first,1,B,B
17955,google/gemma-3n-e4b-it|528|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,528,esteem_5,False,options_first,1,B,B
17956,google/gemma-3n-e4b-it|528|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,528,esteem_5,False,scenario_first,2,B,B
17957,google/gemma-3n-e4b-it|528|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,528,esteem_5,False,options_first,2,B,B
17958,google/gemma-3n-e4b-it|529|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,529,esteem_5,False,scenario_first,0,D,D
17959,google/gemma-3n-e4b-it|529|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,529,esteem_5,False,options_first,0,B,B
17960,google/gemma-3n-e4b-it|529|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,529,esteem_5,False,scenario_first,1,D,D
17961,google/gemma-3n-e4b-it|529|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,529,esteem_5,False,options_first,1,B,B
17962,google/gemma-3n-e4b-it|529|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,529,esteem_5,False,scenario_first,2,D,D
17963,google/gemma-3n-e4b-it|529|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,529,esteem_5,False,options_first,2,B,B
17964,google/gemma-3n-e4b-it|530|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,530,esteem_5,False,scenario_first,0,A,A
17965,google/gemma-3n-e4b-it|530|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,530,esteem_5,False,options_first,0,A,A
17966,google/gemma-3n-e4b-it|530|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,530,esteem_5,False,scenario_first,1,A,A
17967,google/gemma-3n-e4b-it|530|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,530,esteem_5,False,options_first,1,A,A
17968,google/gemma-3n-e4b-it|530|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,530,esteem_5,False,scenario_first,2,A,A
17969,google/gemma-3n-e4b-it|530|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,530,esteem_5,False,options_first,2,A,A
17970,google/gemma-3n-e4b-it|531|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,531,esteem_5,False,scenario_first,0,E,E
17971,google/gemma-3n-e4b-it|531|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,531,esteem_5,False,options_first,0,E,E
17972,google/gemma-3n-e4b-it|531|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,531,esteem_5,False,scenario_first,1,E,E
17973,google/gemma-3n-e4b-it|531|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,531,esteem_5,False,options_first,1,E,E
17974,google/gemma-3n-e4b-it|531|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,531,esteem_5,False,scenario_first,2,E,E
17975,google/gemma-3n-e4b-it|531|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,531,esteem_5,False,options_first,2,E,E
17976,google/gemma-3n-e4b-it|532|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,532,esteem_5,False,scenario_first,0,B,B
17977,google/gemma-3n-e4b-it|532|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,532,esteem_5,False,options_first,0,B,B
17978,google/gemma-3n-e4b-it|532|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,532,esteem_5,False,scenario_first,1,B,B
17979,google/gemma-3n-e4b-it|532|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,532,esteem_5,False,options_first,1,A,A
17980,google/gemma-3n-e4b-it|532|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,532,esteem_5,False,scenario_first,2,B,B
17981,google/gemma-3n-e4b-it|532|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,532,esteem_5,False,options_first,2,A,A
17982,google/gemma-3n-e4b-it|533|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,533,esteem_5,False,scenario_first,0,B,B
17983,google/gemma-3n-e4b-it|533|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,533,esteem_5,False,options_first,0,A,A
17984,google/gemma-3n-e4b-it|533|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,533,esteem_5,False,scenario_first,1,B,B
17985,google/gemma-3n-e4b-it|533|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,533,esteem_5,False,options_first,1,A,A
17986,google/gemma-3n-e4b-it|533|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,533,esteem_5,False,scenario_first,2,B,B
17987,google/gemma-3n-e4b-it|533|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,533,esteem_5,False,options_first,2,A,A
17988,google/gemma-3n-e4b-it|534|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,534,esteem_5,False,scenario_first,0,A,A
17989,google/gemma-3n-e4b-it|534|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,534,esteem_5,False,options_first,0,B,B
17990,google/gemma-3n-e4b-it|534|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,534,esteem_5,False,scenario_first,1,A,A
17991,google/gemma-3n-e4b-it|534|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,534,esteem_5,False,options_first,1,B,B
17992,google/gemma-3n-e4b-it|534|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,534,esteem_5,False,scenario_first,2,A,A
17993,google/gemma-3n-e4b-it|534|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,534,esteem_5,False,options_first,2,B,B
17994,google/gemma-3n-e4b-it|535|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,535,esteem_5,False,scenario_first,0,E,E
17995,google/gemma-3n-e4b-it|535|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,535,esteem_5,False,options_first,0,E,E
17996,google/gemma-3n-e4b-it|535|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,535,esteem_5,False,scenario_first,1,E,E
17997,google/gemma-3n-e4b-it|535|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,535,esteem_5,False,options_first,1,E,E
17998,google/gemma-3n-e4b-it|535|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,535,esteem_5,False,scenario_first,2,E,E
17999,google/gemma-3n-e4b-it|535|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,535,esteem_5,False,options_first,2,E,E
18000,google/gemma-3n-e4b-it|536|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,536,esteem_5,False,scenario_first,0,E,E
18001,google/gemma-3n-e4b-it|536|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,536,esteem_5,False,options_first,0,D,D
18002,google/gemma-3n-e4b-it|536|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,536,esteem_5,False,scenario_first,1,E,E
18003,google/gemma-3n-e4b-it|536|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,536,esteem_5,False,options_first,1,D,D
18004,google/gemma-3n-e4b-it|536|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,536,esteem_5,False,scenario_first,2,E,E
18005,google/gemma-3n-e4b-it|536|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,536,esteem_5,False,options_first,2,D,D
18006,google/gemma-3n-e4b-it|537|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,537,esteem_5,False,scenario_first,0,E,E
18007,google/gemma-3n-e4b-it|537|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,537,esteem_5,False,options_first,0,B,B
18008,google/gemma-3n-e4b-it|537|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,537,esteem_5,False,scenario_first,1,E,E
18009,google/gemma-3n-e4b-it|537|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,537,esteem_5,False,options_first,1,B,B
18010,google/gemma-3n-e4b-it|537|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,537,esteem_5,False,scenario_first,2,E,E
18011,google/gemma-3n-e4b-it|537|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,537,esteem_5,False,options_first,2,B,B
18012,google/gemma-3n-e4b-it|538|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,538,esteem_5,False,scenario_first,0,C,C
18013,google/gemma-3n-e4b-it|538|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,538,esteem_5,False,options_first,0,C,C
18014,google/gemma-3n-e4b-it|538|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,538,esteem_5,False,scenario_first,1,D,D
18015,google/gemma-3n-e4b-it|538|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,538,esteem_5,False,options_first,1,C,C
18016,google/gemma-3n-e4b-it|538|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,538,esteem_5,False,scenario_first,2,D,D
18017,google/gemma-3n-e4b-it|538|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,538,esteem_5,False,options_first,2,C,C
18018,google/gemma-3n-e4b-it|539|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,539,esteem_5,False,scenario_first,0,B,B
18019,google/gemma-3n-e4b-it|539|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,539,esteem_5,False,options_first,0,C,C
18020,google/gemma-3n-e4b-it|539|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,539,esteem_5,False,scenario_first,1,B,B
18021,google/gemma-3n-e4b-it|539|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,539,esteem_5,False,options_first,1,C,C
18022,google/gemma-3n-e4b-it|539|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,539,esteem_5,False,scenario_first,2,B,B
18023,google/gemma-3n-e4b-it|539|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,539,esteem_5,False,options_first,2,C,C
18024,google/gemma-3n-e4b-it|540|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,540,esteem_5,False,scenario_first,0,B,B
18025,google/gemma-3n-e4b-it|540|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,540,esteem_5,False,options_first,0,A,A
18026,google/gemma-3n-e4b-it|540|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,540,esteem_5,False,scenario_first,1,B,B
18027,google/gemma-3n-e4b-it|540|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,540,esteem_5,False,options_first,1,B,B
18028,google/gemma-3n-e4b-it|540|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,540,esteem_5,False,scenario_first,2,E,E
18029,google/gemma-3n-e4b-it|540|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,540,esteem_5,False,options_first,2,A,A
18030,google/gemma-3n-e4b-it|541|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,541,esteem_5,False,scenario_first,0,C,C
18031,google/gemma-3n-e4b-it|541|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,541,esteem_5,False,options_first,0,E,E
18032,google/gemma-3n-e4b-it|541|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,541,esteem_5,False,scenario_first,1,C,C
18033,google/gemma-3n-e4b-it|541|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,541,esteem_5,False,options_first,1,E,E
18034,google/gemma-3n-e4b-it|541|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,541,esteem_5,False,scenario_first,2,C,C
18035,google/gemma-3n-e4b-it|541|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,541,esteem_5,False,options_first,2,E,E
18036,google/gemma-3n-e4b-it|542|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,542,esteem_5,False,scenario_first,0,B,B
18037,google/gemma-3n-e4b-it|542|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,542,esteem_5,False,options_first,0,B,B
18038,google/gemma-3n-e4b-it|542|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,542,esteem_5,False,scenario_first,1,B,B
18039,google/gemma-3n-e4b-it|542|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,542,esteem_5,False,options_first,1,B,B
18040,google/gemma-3n-e4b-it|542|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,542,esteem_5,False,scenario_first,2,B,B
18041,google/gemma-3n-e4b-it|542|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,542,esteem_5,False,options_first,2,B,B
18042,google/gemma-3n-e4b-it|543|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,543,esteem_5,False,scenario_first,0,B,B
18043,google/gemma-3n-e4b-it|543|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,543,esteem_5,False,options_first,0,B,B
18044,google/gemma-3n-e4b-it|543|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,543,esteem_5,False,scenario_first,1,B,B
18045,google/gemma-3n-e4b-it|543|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,543,esteem_5,False,options_first,1,B,B
18046,google/gemma-3n-e4b-it|543|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,543,esteem_5,False,scenario_first,2,B,B
18047,google/gemma-3n-e4b-it|543|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,543,esteem_5,False,options_first,2,B,B
18048,google/gemma-3n-e4b-it|544|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,544,esteem_5,False,scenario_first,0,E,E
18049,google/gemma-3n-e4b-it|544|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,544,esteem_5,False,options_first,0,C,C
18050,google/gemma-3n-e4b-it|544|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,544,esteem_5,False,scenario_first,1,C,C
18051,google/gemma-3n-e4b-it|544|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,544,esteem_5,False,options_first,1,C,C
18052,google/gemma-3n-e4b-it|544|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,544,esteem_5,False,scenario_first,2,E,E
18053,google/gemma-3n-e4b-it|544|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,544,esteem_5,False,options_first,2,C,C
18054,google/gemma-3n-e4b-it|545|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,545,esteem_5,False,scenario_first,0,A,A
18055,google/gemma-3n-e4b-it|545|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,545,esteem_5,False,options_first,0,B,B
18056,google/gemma-3n-e4b-it|545|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,545,esteem_5,False,scenario_first,1,A,A
18057,google/gemma-3n-e4b-it|545|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,545,esteem_5,False,options_first,1,B,B
18058,google/gemma-3n-e4b-it|545|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,545,esteem_5,False,scenario_first,2,A,A
18059,google/gemma-3n-e4b-it|545|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,545,esteem_5,False,options_first,2,B,B
18060,google/gemma-3n-e4b-it|546|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,546,esteem_5,False,scenario_first,0,B,B
18061,google/gemma-3n-e4b-it|546|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,546,esteem_5,False,options_first,0,B,B
18062,google/gemma-3n-e4b-it|546|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,546,esteem_5,False,scenario_first,1,B,B
18063,google/gemma-3n-e4b-it|546|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,546,esteem_5,False,options_first,1,B,B
18064,google/gemma-3n-e4b-it|546|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,546,esteem_5,False,scenario_first,2,B,B
18065,google/gemma-3n-e4b-it|546|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,546,esteem_5,False,options_first,2,B,B
18066,google/gemma-3n-e4b-it|547|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,547,esteem_5,False,scenario_first,0,E,E
18067,google/gemma-3n-e4b-it|547|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,547,esteem_5,False,options_first,0,B,B
18068,google/gemma-3n-e4b-it|547|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,547,esteem_5,False,scenario_first,1,E,E
18069,google/gemma-3n-e4b-it|547|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,547,esteem_5,False,options_first,1,B,B
18070,google/gemma-3n-e4b-it|547|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,547,esteem_5,False,scenario_first,2,E,E
18071,google/gemma-3n-e4b-it|547|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,547,esteem_5,False,options_first,2,B,B
18072,google/gemma-3n-e4b-it|548|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,548,esteem_5,False,scenario_first,0,A,A
18073,google/gemma-3n-e4b-it|548|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,548,esteem_5,False,options_first,0,B,B
18074,google/gemma-3n-e4b-it|548|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,548,esteem_5,False,scenario_first,1,A,A
18075,google/gemma-3n-e4b-it|548|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,548,esteem_5,False,options_first,1,B,B
18076,google/gemma-3n-e4b-it|548|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,548,esteem_5,False,scenario_first,2,A,A
18077,google/gemma-3n-e4b-it|548|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,548,esteem_5,False,options_first,2,B,B
18078,google/gemma-3n-e4b-it|549|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,549,esteem_5,False,scenario_first,0,D,D
18079,google/gemma-3n-e4b-it|549|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,549,esteem_5,False,options_first,0,B,B
18080,google/gemma-3n-e4b-it|549|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,549,esteem_5,False,scenario_first,1,D,D
18081,google/gemma-3n-e4b-it|549|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,549,esteem_5,False,options_first,1,B,B
18082,google/gemma-3n-e4b-it|549|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,549,esteem_5,False,scenario_first,2,D,D
18083,google/gemma-3n-e4b-it|549|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,549,esteem_5,False,options_first,2,B,B
18084,google/gemma-3n-e4b-it|550|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,550,esteem_5,False,scenario_first,0,B,B
18085,google/gemma-3n-e4b-it|550|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,550,esteem_5,False,options_first,0,B,B
18086,google/gemma-3n-e4b-it|550|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,550,esteem_5,False,scenario_first,1,B,B
18087,google/gemma-3n-e4b-it|550|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,550,esteem_5,False,options_first,1,B,B
18088,google/gemma-3n-e4b-it|550|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,550,esteem_5,False,scenario_first,2,B,B
18089,google/gemma-3n-e4b-it|550|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,550,esteem_5,False,options_first,2,B,B
18090,google/gemma-3n-e4b-it|551|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,551,esteem_5,False,scenario_first,0,C,C
18091,google/gemma-3n-e4b-it|551|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,551,esteem_5,False,options_first,0,B,B
18092,google/gemma-3n-e4b-it|551|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,551,esteem_5,False,scenario_first,1,C,C
18093,google/gemma-3n-e4b-it|551|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,551,esteem_5,False,options_first,1,B,B
18094,google/gemma-3n-e4b-it|551|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,551,esteem_5,False,scenario_first,2,C,C
18095,google/gemma-3n-e4b-it|551|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,551,esteem_5,False,options_first,2,B,B
18096,google/gemma-3n-e4b-it|552|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,552,esteem_5,False,scenario_first,0,B,B
18097,google/gemma-3n-e4b-it|552|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,552,esteem_5,False,options_first,0,A,A
18098,google/gemma-3n-e4b-it|552|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,552,esteem_5,False,scenario_first,1,B,B
18099,google/gemma-3n-e4b-it|552|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,552,esteem_5,False,options_first,1,A,A
18100,google/gemma-3n-e4b-it|552|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,552,esteem_5,False,scenario_first,2,B,B
18101,google/gemma-3n-e4b-it|552|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,552,esteem_5,False,options_first,2,A,A
18102,google/gemma-3n-e4b-it|553|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,553,esteem_5,False,scenario_first,0,B,B
18103,google/gemma-3n-e4b-it|553|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,553,esteem_5,False,options_first,0,B,B
18104,google/gemma-3n-e4b-it|553|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,553,esteem_5,False,scenario_first,1,B,B
18105,google/gemma-3n-e4b-it|553|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,553,esteem_5,False,options_first,1,B,B
18106,google/gemma-3n-e4b-it|553|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,553,esteem_5,False,scenario_first,2,B,B
18107,google/gemma-3n-e4b-it|553|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,553,esteem_5,False,options_first,2,B,B
18108,google/gemma-3n-e4b-it|554|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,554,esteem_5,False,scenario_first,0,B,B
18109,google/gemma-3n-e4b-it|554|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,554,esteem_5,False,options_first,0,A,A
18110,google/gemma-3n-e4b-it|554|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,554,esteem_5,False,scenario_first,1,B,B
18111,google/gemma-3n-e4b-it|554|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,554,esteem_5,False,options_first,1,A,A
18112,google/gemma-3n-e4b-it|554|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,554,esteem_5,False,scenario_first,2,B,B
18113,google/gemma-3n-e4b-it|554|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,554,esteem_5,False,options_first,2,A,A
18114,google/gemma-3n-e4b-it|555|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,555,esteem_5,False,scenario_first,0,B,B
18115,google/gemma-3n-e4b-it|555|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,555,esteem_5,False,options_first,0,B,B
18116,google/gemma-3n-e4b-it|555|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,555,esteem_5,False,scenario_first,1,B,B
18117,google/gemma-3n-e4b-it|555|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,555,esteem_5,False,options_first,1,B,B
18118,google/gemma-3n-e4b-it|555|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,555,esteem_5,False,scenario_first,2,B,B
18119,google/gemma-3n-e4b-it|555|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,555,esteem_5,False,options_first,2,B,B
18120,google/gemma-3n-e4b-it|556|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,556,esteem_5,False,scenario_first,0,A,A
18121,google/gemma-3n-e4b-it|556|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,556,esteem_5,False,options_first,0,A,A
18122,google/gemma-3n-e4b-it|556|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,556,esteem_5,False,scenario_first,1,A,A
18123,google/gemma-3n-e4b-it|556|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,556,esteem_5,False,options_first,1,A,A
18124,google/gemma-3n-e4b-it|556|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,556,esteem_5,False,scenario_first,2,A,A
18125,google/gemma-3n-e4b-it|556|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,556,esteem_5,False,options_first,2,A,A
18126,google/gemma-3n-e4b-it|557|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,557,esteem_5,False,scenario_first,0,B,B
18127,google/gemma-3n-e4b-it|557|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,557,esteem_5,False,options_first,0,B,B
18128,google/gemma-3n-e4b-it|557|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,557,esteem_5,False,scenario_first,1,B,B
18129,google/gemma-3n-e4b-it|557|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,557,esteem_5,False,options_first,1,B,B
18130,google/gemma-3n-e4b-it|557|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,557,esteem_5,False,scenario_first,2,B,B
18131,google/gemma-3n-e4b-it|557|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,557,esteem_5,False,options_first,2,B,B
18132,google/gemma-3n-e4b-it|558|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,558,esteem_5,False,scenario_first,0,B,B
18133,google/gemma-3n-e4b-it|558|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,558,esteem_5,False,options_first,0,C,C
18134,google/gemma-3n-e4b-it|558|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,558,esteem_5,False,scenario_first,1,B,B
18135,google/gemma-3n-e4b-it|558|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,558,esteem_5,False,options_first,1,C,C
18136,google/gemma-3n-e4b-it|558|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,558,esteem_5,False,scenario_first,2,B,B
18137,google/gemma-3n-e4b-it|558|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,558,esteem_5,False,options_first,2,C,C
18138,google/gemma-3n-e4b-it|559|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,559,esteem_5,False,scenario_first,0,D,D
18139,google/gemma-3n-e4b-it|559|esteem_5|False|options_first|0,google/gemma-3n-e4b-it,559,esteem_5,False,options_first,0,A,A
18140,google/gemma-3n-e4b-it|559|esteem_5|False|scenario_first|1,google/gemma-3n-e4b-it,559,esteem_5,False,scenario_first,1,D,D
18141,google/gemma-3n-e4b-it|559|esteem_5|False|options_first|1,google/gemma-3n-e4b-it,559,esteem_5,False,options_first,1,A,A
18142,google/gemma-3n-e4b-it|559|esteem_5|False|scenario_first|2,google/gemma-3n-e4b-it,559,esteem_5,False,scenario_first,2,D,D
18143,google/gemma-3n-e4b-it|559|esteem_5|False|options_first|2,google/gemma-3n-e4b-it,559,esteem_5,False,options_first,2,A,A
18144,google/gemma-3n-e4b-it|560|esteem_5|False|scenario_first|0,google/gemma-3n-e4b-it,560,esteem_5,False,scenario_first,0,B,B
